20.000	0.13359								
20.100	0.022318								
20.200	-0.017610								
20.300	0.12145								
20.400	0.090753								
20.500	0.13258								
20.600	0.17622								
20.700	0.15487								
20.800	0.19838								
20.900	0.22663								
21.000	0.32564								
21.100	0.33383								
21.200	0.34761								
21.300	0.57611								
21.400	0.43177								
21.500	0.63862								
21.600	0.47263								
21.700	0.81808								
21.800	0.93183								
21.900	1.0516								
22.000	1.3178								
22.100	1.3969								
22.200	1.6036								
22.300	1.8122								
22.400	2.2312								
22.500	2.2849								
22.600	2.7017								
22.700	2.8575								
22.800	2.9493								
22.900	3.2999								
23.000	3.7483								
23.100	3.9257								
23.200	4.1017								
23.300	4.1519								
23.400	4.4087								
23.500	4.5495								
23.600	4.6105								
23.700	4.9838								
23.800	5.1620								
23.900	4.9917								
24.000	4.9764								
24.100	5.2434								
24.200	4.8918								
24.300	5.1883								
24.400	4.8573								
24.500	5.1311								
24.600	4.7871								
24.700	4.6381								
24.800	4.6806								
24.900	4.3710								
25.000	4.3583								
25.100	4.3493								
25.200	4.1112								
25.300	4.1377								
25.400	3.8645								
25.500	3.9096								
25.600	3.9030								
25.700	3.8344								
25.800	3.7583								
25.900	3.5894								
26.000	3.5554								
26.100	3.4913								
26.200	3.4688								
26.300	3.6999								
26.400	3.7837								
26.500	3.7883								
26.600	3.7136								
26.700	3.7303								
26.800	3.7184								
26.900	3.6007								
27.000	3.6745								
27.100	3.5381								
27.200	3.5423								
27.300	3.3670								
27.400	3.2298								
27.500	3.1283								
27.600	2.9520								
27.700	3.0162								
27.800	2.7827								
27.900	2.4703								
28.000	2.3988								
28.100	2.1214								
28.200	2.0153								
28.300	2.0403								
28.400	1.7599								
28.500	1.5386								
28.600	1.5368								
28.700	1.2192								
28.800	1.0264								
28.900	1.0761								
29.000	0.92218								
29.100	0.69139								
29.200	0.65057								
29.300	0.52870								
29.400	0.52369								
29.500	0.31966								
29.600	0.42276								
29.700	0.39342								
29.800	0.16030								
29.900	0.14638
